Detection Type,Class,Frame Number,Timestamp,Confidence
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:08,0.9969863
Accident,severe_accident,1618.0,2024-01-15 13:26:08,0.72
Accident,minor_accident,1618.0,2024-01-15 13:26:08,0.67
Accident,severe_accident,1619.0,2024-01-15 13:26:08,0.71
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:08,0.9965018
Accident,severe_accident,1621.0,2024-01-15 13:26:08,0.77
Accident,severe_accident,1622.0,2024-01-15 13:26:08,0.72
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:08,0.97465205
Accident,severe_accident,1623.0,2024-01-15 13:26:08,0.71
Accident,severe_accident,1624.0,2024-01-15 13:26:09,0.76
Accident,severe_accident,1625.0,2024-01-15 13:26:09,0.79
Accident,severe_accident,1625.0,2024-01-15 13:26:09,0.75
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:09,0.9249918
Accident,severe_accident,1626.0,2024-01-15 13:26:09,0.63
Accident,severe_accident,1627.0,2024-01-15 13:26:09,0.73
Accident,severe_accident,1629.0,2024-01-15 13:26:09,0.69
Accident,severe_accident,1630.0,2024-01-15 13:26:09,0.76
Accident,severe_accident,1637.0,2024-01-15 13:26:10,0.79
Accident,severe_accident,1644.0,2024-01-15 13:26:11,0.61
Accident,severe_accident,1645.0,2024-01-15 13:26:11,0.75
Accident,severe_accident,1648.0,2024-01-15 13:26:12,0.82
Accident,severe_accident,1650.0,2024-01-15 13:26:12,0.8
Accident,severe_accident,1651.0,2024-01-15 13:26:12,0.73
Accident,severe_accident,1653.0,2024-01-15 13:26:12,0.84
Accident,severe_accident,1654.0,2024-01-15 13:26:12,0.83
Accident,severe_accident,1655.0,2024-01-15 13:26:13,0.8
Accident,severe_accident,1657.0,2024-01-15 13:26:13,0.67
Accident,severe_accident,1660.0,2024-01-15 13:26:13,0.64
Accident,severe_accident,1663.0,2024-01-15 13:26:14,0.76
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:14,0.5297972
Accident,severe_accident,1665.0,2024-01-15 13:26:14,0.61
Accident,severe_accident,1666.0,2024-01-15 13:26:14,0.77
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:14,0.6888279
Accident,severe_accident,1693.0,2024-01-15 13:26:17,0.79
Accident,severe_accident,1694.0,2024-01-15 13:26:18,0.92
Accident,severe_accident,1695.0,2024-01-15 13:26:18,0.9
Accident,severe_accident,1696.0,2024-01-15 13:26:18,0.73
Accident,severe_accident,1697.0,2024-01-15 13:26:18,0.66
Accident,severe_accident,1698.0,2024-01-15 13:26:18,0.85
Accident,minor_accident,1708.0,2024-01-15 13:26:19,0.61
Accident,minor_accident,1709.0,2024-01-15 13:26:20,0.66
Accident,minor_accident,1711.0,2024-01-15 13:26:20,0.7
Accident,moderate_accident,1713.0,2024-01-15 13:26:20,0.75
Accident,moderate_accident,1714.0,2024-01-15 13:26:20,0.69
Accident,moderate_accident,1715.0,2024-01-15 13:26:20,0.7
Accident,moderate_accident,1716.0,2024-01-15 13:26:20,0.65
Accident,minor_accident,1717.0,2024-01-15 13:26:21,0.61
Accident,minor_accident,1719.0,2024-01-15 13:26:21,0.65
Accident,minor_accident,1720.0,2024-01-15 13:26:21,0.61
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:21,0.645395
Accident,minor_accident,1721.0,2024-01-15 13:26:21,0.64
Accident,moderate_accident,1722.0,2024-01-15 13:26:21,0.81
Accident,moderate_accident,1723.0,2024-01-15 13:26:21,0.77
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:21,0.91482586
Accident,moderate_accident,1724.0,2024-01-15 13:26:21,0.7
Accident,moderate_accident,1725.0,2024-01-15 13:26:22,0.65
Accident,moderate_accident,1726.0,2024-01-15 13:26:22,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:22,0.8450468
Accident,moderate_accident,1727.0,2024-01-15 13:26:22,0.75
Accident,moderate_accident,1728.0,2024-01-15 13:26:22,0.73
Accident,moderate_accident,1729.0,2024-01-15 13:26:22,0.7
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:22,0.79739565
Accident,minor_accident,1732.0,2024-01-15 13:26:23,0.61
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:23,0.946437
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:23,0.7668533
Accident,moderate_accident,1738.0,2024-01-15 13:26:23,0.62
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:23,0.74559975
Accident,moderate_accident,1739.0,2024-01-15 13:26:23,0.71
Accident,moderate_accident,1740.0,2024-01-15 13:26:24,0.76
Accident,moderate_accident,1741.0,2024-01-15 13:26:24,0.69
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:24,0.8584486
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:24,0.66857815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:25,0.8331178
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:25,0.93930566
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:25,0.79002106
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:26,0.9594909
Accident,moderate_accident,1758.0,2024-01-15 13:26:26,0.61
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:26,0.9387108
Accident,moderate_accident,1760.0,2024-01-15 13:26:26,0.63
Accident,moderate_accident,1761.0,2024-01-15 13:26:26,0.64
Accident,moderate_accident,1762.0,2024-01-15 13:26:27,0.69
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:27,0.92587113
Accident,moderate_accident,1763.0,2024-01-15 13:26:27,0.7
Accident,moderate_accident,1764.0,2024-01-15 13:26:27,0.64
Accident,moderate_accident,1765.0,2024-01-15 13:26:27,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:27,0.8304916
Accident,moderate_accident,1766.0,2024-01-15 13:26:27,0.74
Accident,moderate_accident,1767.0,2024-01-15 13:26:27,0.74
Accident,moderate_accident,1768.0,2024-01-15 13:26:27,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:27,0.97060174
Accident,moderate_accident,1769.0,2024-01-15 13:26:27,0.76
Accident,moderate_accident,1770.0,2024-01-15 13:26:28,0.63
Accident,moderate_accident,1771.0,2024-01-15 13:26:28,0.62
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:28,0.99043864
Accident,moderate_accident,1772.0,2024-01-15 13:26:28,0.7
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:28,0.97232574
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:29,0.91789895
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:29,0.84827787
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:29,0.9501871
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:30,0.9618346
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:30,0.88660437
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:30,0.8962623
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:31,0.92258584
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:31,0.9763222
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:32,0.8884524
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:32,0.8138437
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:32,0.9009123
Accident,severe_accident,1809.0,2024-01-15 13:26:33,0.65
Accident,severe_accident,1810.0,2024-01-15 13:26:33,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:33,0.6869218
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:33,0.94285494
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:34,0.85146487
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:34,0.97558695
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:34,0.96108615
Accident,severe_accident,1824.0,2024-01-15 13:26:35,0.63
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:35,0.9800514
Accident,severe_accident,1827.0,2024-01-15 13:26:35,0.77
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:35,0.97458106
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:36,0.9205918
Accident,severe_accident,1832.0,2024-01-15 13:26:36,0.63
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:36,0.9555736
Accident,severe_accident,1835.0,2024-01-15 13:26:36,0.66
Accident,severe_accident,1837.0,2024-01-15 13:26:36,0.66
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:36,0.9529694
Accident,severe_accident,1839.0,2024-01-15 13:26:37,0.61
Accident,severe_accident,1840.0,2024-01-15 13:26:37,0.73
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:37,0.9460221
Accident,severe_accident,1841.0,2024-01-15 13:26:37,0.68
Accident,severe_accident,1842.0,2024-01-15 13:26:37,0.8
Accident,severe_accident,1843.0,2024-01-15 13:26:37,0.72
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:37,0.9322596
Accident,severe_accident,1844.0,2024-01-15 13:26:37,0.68
Accident,severe_accident,1846.0,2024-01-15 13:26:37,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:38,0.9789666
Accident,severe_accident,1847.0,2024-01-15 13:26:38,0.79
Accident,severe_accident,1848.0,2024-01-15 13:26:38,0.77
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:38,0.90091735
Accident,severe_accident,1850.0,2024-01-15 13:26:38,0.78
Accident,severe_accident,1851.0,2024-01-15 13:26:38,0.7
Accident,severe_accident,1852.0,2024-01-15 13:26:38,0.79
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:38,0.891344
Accident,severe_accident,1853.0,2024-01-15 13:26:38,0.79
Accident,severe_accident,1854.0,2024-01-15 13:26:39,0.74
Accident,severe_accident,1855.0,2024-01-15 13:26:39,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:39,0.91750735
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:39,0.9390978
Accident,severe_accident,1860.0,2024-01-15 13:26:39,0.61
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:40,0.977857
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:40,0.98669136
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:40,0.98545605
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:41,0.9697179
Accident,severe_accident,1873.0,2024-01-15 13:26:41,0.73
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:41,0.94430935
Accident,severe_accident,1875.0,2024-01-15 13:26:41,0.68
Accident,severe_accident,1876.0,2024-01-15 13:26:41,0.61
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:42,0.9625138
Accident,severe_accident,1877.0,2024-01-15 13:26:42,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:42,0.90909946
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:42,0.9820072
Accident,severe_accident,1884.0,2024-01-15 13:26:42,0.67
Accident,severe_accident,1885.0,2024-01-15 13:26:43,0.68
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:43,0.9499763
Accident,severe_accident,1886.0,2024-01-15 13:26:43,0.77
Accident,severe_accident,1887.0,2024-01-15 13:26:43,0.75
Accident,severe_accident,1888.0,2024-01-15 13:26:43,0.75
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:43,0.97315776
Accident,severe_accident,1889.0,2024-01-15 13:26:43,0.69
Accident,severe_accident,1890.0,2024-01-15 13:26:43,0.73
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:44,0.95251215
Accident,severe_accident,1892.0,2024-01-15 13:26:44,0.64
Accident,severe_accident,1893.0,2024-01-15 13:26:44,0.65
Accident,severe_accident,1894.0,2024-01-15 13:26:44,0.68
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:44,0.89681494
Accident,severe_accident,1895.0,2024-01-15 13:26:44,0.66
Accident,severe_accident,1896.0,2024-01-15 13:26:44,0.66
Accident,severe_accident,1897.0,2024-01-15 13:26:44,0.71
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:44,0.96377057
Accident,severe_accident,1898.0,2024-01-15 13:26:44,0.68
Accident,severe_accident,1899.0,2024-01-15 13:26:44,0.66
Accident,severe_accident,1900.0,2024-01-15 13:26:45,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:45,0.9960771
Accident,severe_accident,1901.0,2024-01-15 13:26:45,0.71
Accident,severe_accident,1902.0,2024-01-15 13:26:45,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:45,0.9928336
Accident,severe_accident,1904.0,2024-01-15 13:26:45,0.65
Accident,severe_accident,1905.0,2024-01-15 13:26:45,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:45,0.8926428
Accident,severe_accident,1907.0,2024-01-15 13:26:45,0.73
Accident,severe_accident,1908.0,2024-01-15 13:26:46,0.73
Accident,severe_accident,1909.0,2024-01-15 13:26:46,0.69
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:46,0.9735127
Accident,severe_accident,1910.0,2024-01-15 13:26:46,0.73
Accident,severe_accident,1911.0,2024-01-15 13:26:46,0.73
Accident,severe_accident,1912.0,2024-01-15 13:26:46,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:46,0.95978385
Accident,severe_accident,1914.0,2024-01-15 13:26:46,0.64
Accident,severe_accident,1915.0,2024-01-15 13:26:47,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:47,0.9769604
Accident,severe_accident,1916.0,2024-01-15 13:26:47,0.66
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:47,0.95171833
Accident,severe_accident,1919.0,2024-01-15 13:26:47,0.74
Accident,severe_accident,1920.0,2024-01-15 13:26:47,0.65
Accident,severe_accident,1921.0,2024-01-15 13:26:47,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:47,0.93992174
Accident,severe_accident,1922.0,2024-01-15 13:26:47,0.7
Accident,severe_accident,1923.0,2024-01-15 13:26:48,0.77
Accident,severe_accident,1924.0,2024-01-15 13:26:48,0.68
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:48,0.94174564
Accident,severe_accident,1927.0,2024-01-15 13:26:48,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:48,0.90031284
Accident,severe_accident,1928.0,2024-01-15 13:26:48,0.64
Accident,severe_accident,1930.0,2024-01-15 13:26:48,0.61
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:49,0.8911366
Accident,severe_accident,1932.0,2024-01-15 13:26:49,0.85
Accident,severe_accident,1933.0,2024-01-15 13:26:49,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:49,0.9424858
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:49,0.72340405
Accident,severe_accident,1937.0,2024-01-15 13:26:49,0.75
Accident,severe_accident,1939.0,2024-01-15 13:26:50,0.75
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:50,0.68326867
Accident,severe_accident,1940.0,2024-01-15 13:26:50,0.68
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:50,0.98217815
Accident,severe_accident,1943.0,2024-01-15 13:26:50,0.77
Accident,severe_accident,1944.0,2024-01-15 13:26:50,0.7
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:51,0.9468178
Accident,severe_accident,1946.0,2024-01-15 13:26:51,0.78
Accident,severe_accident,1947.0,2024-01-15 13:26:51,0.68
Accident,severe_accident,1948.0,2024-01-15 13:26:51,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:51,0.82009685
Accident,severe_accident,1949.0,2024-01-15 13:26:51,0.67
Accident,severe_accident,1951.0,2024-01-15 13:26:51,0.7
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:51,0.96712595
Accident,severe_accident,1952.0,2024-01-15 13:26:51,0.63
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:52,0.9689372
Accident,severe_accident,1955.0,2024-01-15 13:26:52,0.67
Accident,severe_accident,1956.0,2024-01-15 13:26:52,0.72
Accident,severe_accident,1957.0,2024-01-15 13:26:52,0.63
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:52,0.96579015
Accident,severe_accident,1958.0,2024-01-15 13:26:52,0.7
Accident,severe_accident,1959.0,2024-01-15 13:26:52,0.69
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:52,0.9852997
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:53,0.9720758
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:53,0.8690638
Accident,severe_accident,1967.0,2024-01-15 13:26:53,0.69
Accident,severe_accident,1968.0,2024-01-15 13:26:53,0.8
Accident,severe_accident,1969.0,2024-01-15 13:26:54,0.78
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:54,0.88833636
Accident,severe_accident,1970.0,2024-01-15 13:26:54,0.61
Accident,severe_accident,1971.0,2024-01-15 13:26:54,0.74
Accident,severe_accident,1972.0,2024-01-15 13:26:54,0.78
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:54,0.9336826
Accident,severe_accident,1973.0,2024-01-15 13:26:54,0.81
Accident,minor_accident,1973.0,2024-01-15 13:26:54,0.65
Accident,severe_accident,1974.0,2024-01-15 13:26:54,0.72
Accident,minor_accident,1974.0,2024-01-15 13:26:54,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:54,0.8678969
Accident,severe_accident,1977.0,2024-01-15 13:26:55,0.81
Accident,severe_accident,1978.0,2024-01-15 13:26:55,0.73
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:55,0.95124054
Accident,severe_accident,1981.0,2024-01-15 13:26:55,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:55,0.95100176
Accident,severe_accident,1982.0,2024-01-15 13:26:55,0.77
Accident,severe_accident,1983.0,2024-01-15 13:26:55,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:56,0.9361238
Accident,severe_accident,1987.0,2024-01-15 13:26:56,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:56,0.88448364
Accident,severe_accident,1988.0,2024-01-15 13:26:56,0.63
Accident,severe_accident,1989.0,2024-01-15 13:26:56,0.69
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:56,0.77705437
Accident,severe_accident,1991.0,2024-01-15 13:26:56,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:57,0.73375815
Accident,severe_accident,1995.0,2024-01-15 13:26:57,0.68
Accident,severe_accident,1996.0,2024-01-15 13:26:57,0.72
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:57,0.8512746
Accident,severe_accident,1997.0,2024-01-15 13:26:57,0.71
Accident,severe_accident,2000.0,2024-01-15 13:26:58,0.66
Accident,minor_accident,2001.0,2024-01-15 13:26:58,0.72
Accident,severe_accident,2001.0,2024-01-15 13:26:58,0.67
Accident,severe_accident,2002.0,2024-01-15 13:26:58,0.62
Accident,minor_accident,2003.0,2024-01-15 13:26:58,0.62
Accident,minor_accident,2004.0,2024-01-15 13:26:58,0.72
Accident,severe_accident,2006.0,2024-01-15 13:26:58,0.7
Accident,minor_accident,2006.0,2024-01-15 13:26:58,0.66
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:59,0.60594916
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:26:59,0.79052985
Accident,minor_accident,2016.0,2024-01-15 13:27:00,0.71
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:00,0.644533
Accident,minor_accident,2017.0,2024-01-15 13:27:00,0.71
Accident,minor_accident,2019.0,2024-01-15 13:27:00,0.66
Accident,minor_accident,2020.0,2024-01-15 13:27:00,0.77
Accident,minor_accident,2025.0,2024-01-15 13:27:01,0.66
Accident,minor_accident,2026.0,2024-01-15 13:27:01,0.73
Accident,minor_accident,2027.0,2024-01-15 13:27:01,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:01,0.5665443
Accident,minor_accident,2028.0,2024-01-15 13:27:01,0.78
Accident,minor_accident,2029.0,2024-01-15 13:27:01,0.8
Accident,minor_accident,2030.0,2024-01-15 13:27:01,0.75
Accident,minor_accident,2031.0,2024-01-15 13:27:02,0.74
Accident,minor_accident,2032.0,2024-01-15 13:27:02,0.61
Accident,minor_accident,2033.0,2024-01-15 13:27:02,0.68
Accident,minor_accident,2034.0,2024-01-15 13:27:02,0.81
Accident,minor_accident,2035.0,2024-01-15 13:27:02,0.74
Accident,minor_accident,2036.0,2024-01-15 13:27:02,0.7
Accident,minor_accident,2037.0,2024-01-15 13:27:02,0.81
Accident,minor_accident,2038.0,2024-01-15 13:27:02,0.75
Accident,minor_accident,2039.0,2024-01-15 13:27:03,0.78
Accident,minor_accident,2040.0,2024-01-15 13:27:03,0.62
Accident,minor_accident,2041.0,2024-01-15 13:27:03,0.74
Accident,minor_accident,2044.0,2024-01-15 13:27:03,0.71
Accident,minor_accident,2048.0,2024-01-15 13:27:04,0.77
Accident,minor_accident,2050.0,2024-01-15 13:27:04,0.65
Accident,minor_accident,2051.0,2024-01-15 13:27:04,0.77
Accident,minor_accident,2052.0,2024-01-15 13:27:04,0.76
Accident,minor_accident,2054.0,2024-01-15 13:27:05,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:06,0.79106104
Accident,minor_accident,2066.0,2024-01-15 13:27:06,0.76
Accident,minor_accident,2067.0,2024-01-15 13:27:06,0.85
Accident,minor_accident,2068.0,2024-01-15 13:27:06,0.83
Accident,minor_accident,2069.0,2024-01-15 13:27:06,0.81
Accident,minor_accident,2070.0,2024-01-15 13:27:07,0.83
Accident,minor_accident,2071.0,2024-01-15 13:27:07,0.73
Accident,minor_accident,2072.0,2024-01-15 13:27:07,0.82
Accident,minor_accident,2073.0,2024-01-15 13:27:07,0.82
Accident,minor_accident,2074.0,2024-01-15 13:27:07,0.77
Accident,minor_accident,2076.0,2024-01-15 13:27:07,0.64
Accident,minor_accident,2077.0,2024-01-15 13:27:08,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:08,0.68512386
Accident,minor_accident,2079.0,2024-01-15 13:27:08,0.65
Accident,minor_accident,2080.0,2024-01-15 13:27:08,0.62
Accident,minor_accident,2081.0,2024-01-15 13:27:08,0.78
Accident,minor_accident,2082.0,2024-01-15 13:27:08,0.7
Accident,minor_accident,2083.0,2024-01-15 13:27:08,0.84
Accident,minor_accident,2084.0,2024-01-15 13:27:08,0.83
Accident,minor_accident,2084.0,2024-01-15 13:27:08,0.63
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:09,0.8725276
Accident,minor_accident,2085.0,2024-01-15 13:27:09,0.85
Accident,minor_accident,2087.0,2024-01-15 13:27:09,0.83
Accident,minor_accident,2088.0,2024-01-15 13:27:09,0.78
Accident,minor_accident,2088.0,2024-01-15 13:27:09,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:09,0.7414888
Accident,minor_accident,2089.0,2024-01-15 13:27:09,0.8
Accident,minor_accident,2090.0,2024-01-15 13:27:09,0.9
Accident,minor_accident,2091.0,2024-01-15 13:27:09,0.91
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:09,0.58505803
Accident,minor_accident,2092.0,2024-01-15 13:27:09,0.94
Accident,minor_accident,2093.0,2024-01-15 13:27:10,0.93
Accident,minor_accident,2094.0,2024-01-15 13:27:10,0.85
Accident,minor_accident,2095.0,2024-01-15 13:27:10,0.79
Accident,minor_accident,2095.0,2024-01-15 13:27:10,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:10,0.9385374
Accident,minor_accident,2096.0,2024-01-15 13:27:10,0.83
Accident,minor_accident,2097.0,2024-01-15 13:27:10,0.83
Accident,minor_accident,2098.0,2024-01-15 13:27:10,0.88
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:10,0.92817795
Accident,minor_accident,2099.0,2024-01-15 13:27:10,0.88
Accident,minor_accident,2100.0,2024-01-15 13:27:10,0.9
Accident,minor_accident,2101.0,2024-01-15 13:27:11,0.88
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:11,0.7206613
Accident,minor_accident,2102.0,2024-01-15 13:27:11,0.9
Accident,minor_accident,2103.0,2024-01-15 13:27:11,0.85
Accident,minor_accident,2104.0,2024-01-15 13:27:11,0.88
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:11,0.81844175
Accident,minor_accident,2105.0,2024-01-15 13:27:11,0.8
Accident,minor_accident,2106.0,2024-01-15 13:27:11,0.76
Accident,minor_accident,2107.0,2024-01-15 13:27:11,0.87
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:11,0.7864707
Accident,minor_accident,2108.0,2024-01-15 13:27:11,0.87
Accident,minor_accident,2109.0,2024-01-15 13:27:12,0.87
Accident,minor_accident,2110.0,2024-01-15 13:27:12,0.83
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:12,0.5941434
Accident,minor_accident,2111.0,2024-01-15 13:27:12,0.83
Accident,minor_accident,2112.0,2024-01-15 13:27:12,0.83
Accident,minor_accident,2113.0,2024-01-15 13:27:12,0.9
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:12,0.8635141
Accident,minor_accident,2114.0,2024-01-15 13:27:12,0.9
Accident,minor_accident,2115.0,2024-01-15 13:27:12,0.9
Accident,minor_accident,2116.0,2024-01-15 13:27:12,0.84
Accident,minor_accident,2116.0,2024-01-15 13:27:12,0.83
Accident,minor_accident,2117.0,2024-01-15 13:27:13,0.89
Accident,minor_accident,2118.0,2024-01-15 13:27:13,0.84
Accident,minor_accident,2118.0,2024-01-15 13:27:13,0.7
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:13,0.79748064
Accident,minor_accident,2119.0,2024-01-15 13:27:13,0.84
Accident,minor_accident,2119.0,2024-01-15 13:27:13,0.69
Accident,minor_accident,2120.0,2024-01-15 13:27:13,0.84
Accident,minor_accident,2120.0,2024-01-15 13:27:13,0.66
Accident,minor_accident,2121.0,2024-01-15 13:27:13,0.9
Accident,minor_accident,2121.0,2024-01-15 13:27:13,0.68
Accident,minor_accident,2122.0,2024-01-15 13:27:13,0.9
Accident,minor_accident,2122.0,2024-01-15 13:27:13,0.7
Accident,minor_accident,2123.0,2024-01-15 13:27:13,0.86
Accident,minor_accident,2124.0,2024-01-15 13:27:14,0.87
Accident,minor_accident,2125.0,2024-01-15 13:27:14,0.87
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:14,0.82364756
Accident,minor_accident,2126.0,2024-01-15 13:27:14,0.88
Accident,minor_accident,2126.0,2024-01-15 13:27:14,0.82
Accident,minor_accident,2127.0,2024-01-15 13:27:14,0.88
Accident,minor_accident,2128.0,2024-01-15 13:27:14,0.88
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:14,0.8281527
Accident,minor_accident,2129.0,2024-01-15 13:27:14,0.79
Accident,minor_accident,2129.0,2024-01-15 13:27:14,0.76
Accident,minor_accident,2130.0,2024-01-15 13:27:14,0.87
Accident,minor_accident,2131.0,2024-01-15 13:27:14,0.84
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:27:15,0.79694366
Accident,minor_accident,2132.0,2024-01-15 13:27:15,0.83
Accident,minor_accident,2133.0,2024-01-15 13:27:15,0.87
Accident,minor_accident,2133.0,2024-01-15 13:27:15,0.78
Accident,minor_accident,2134.0,2024-01-15 13:27:15,0.86
Accident,minor_accident,2135.0,2024-01-15 13:27:15,0.88
